"replication","nobs","model","combo","kernel","criterion","logISE","logIAE","bandwidth","time_min"
30,125,3,1,"smlnorm","lcv",18.5067935688831,0.443681409267837,0.148425380963757,4.24345213572184
30,125,3,2,"Wishart","lscv",13.0472263859266,0.41295260383443,0.0627360442096292,32.2712560176849
30,125,3,3,"smnorm","lcv",125.639889317695,1.16941045783013,0.0524686925716407,0.714459919929504
30,125,3,4,"smlnorm","lscv",15.8262789559196,0.430369304737631,0.127503124363737,4.85040095249812
30,125,3,5,"Wishart","lcv",22.0283658462813,0.452974710630524,0.0995316526623949,17.369983013471
30,125,4,1,"smlnorm","lcv",8.60530397123363,0.453576603425694,0.168552475963633,3.55030396382014
30,125,4,2,"Wishart","lscv",5.83163023719262,0.431632546905752,0.0469832889655903,34.4787657856941
30,125,4,3,"smnorm","lcv",29.9617408144522,0.844031335638977,0.0202243317277401,1.28800733089447
30,125,4,4,"smlnorm","lscv",6.67957809588843,0.426854538313948,0.109049350512763,5.51914921998978
30,125,4,5,"Wishart","lcv",7.28866970401144,0.443467301687063,0.0736302820370845,19.0561002373695
30,125,5,1,"smlnorm","lcv",0.0422670094176041,0.318870786608137,0.535524856137683,4.4977204879125
30,125,5,2,"Wishart","lscv",0.0367549738752313,1.05256629666391,0.453049377112395,18.3318676908811
30,125,5,3,"smnorm","lcv",0.0622460868179062,0.946659668651041,9.97736079889193,0.258157805601756
30,125,5,4,"smlnorm","lscv",0.144192167871781,0.530684293714292,0.193710586573723,10.2154059370359
30,125,5,5,"Wishart","lcv",0.0448294158466861,0.65803851605117,0.260671434273204,19.8654163718224
30,125,6,1,"smlnorm","lcv",NA,0.491116789097042,0.944271853091502,4.92586076259613
30,125,6,2,"Wishart","lscv",NA,NA,0.963357289384512,0.255614010492961
30,125,6,3,"smnorm","lcv",NA,0.92050162778796,0.291119219317614,0.553556410471598
30,125,6,4,"smlnorm","lscv",NA,0.507927768623759,0.593226920176473,6.93194190661112
30,125,6,5,"Wishart","lcv",NA,NA,1.319320523693,0.163844442367554
31,125,1,1,"smlnorm","lcv",0.00149545955617535,0.467978472324365,0.300361676635966,5.98148703575134
31,125,1,2,"Wishart","lscv",0.00201274248126178,0.641912537187289,0.150530480303044,20.9551290035248
31,125,1,3,"smnorm","lcv",0.00511907269502878,0.691135513064873,1.63398933835267,2.91858549515406
31,125,1,4,"smlnorm","lscv",0.00158727929167005,0.446531815326729,0.169089060690091,9.45718514521917
31,125,1,5,"Wishart","lcv",0.00235045368004022,0.767055657751871,0.198928008610892,15.3339268565178
31,125,2,1,"smlnorm","lcv",0.0074312094115067,0.497909370564832,0.310592995452042,3.55469390551249
31,125,2,2,"Wishart","lscv",0.00356868289937951,1.35782942790547,0.414167409871493,11.8993446866671
31,125,2,3,"smnorm","lcv",0.00200408806909347,0.470703876887811,1.83392486532,2.26928933064143
31,125,2,4,"smlnorm","lscv",0.0129204350845588,0.419601667658685,0.191869583898021,5.65613888104757
31,125,2,5,"Wishart","lcv",0.00547337084592383,0.728740227212354,0.168220004068493,15.4610558350881
31,125,3,1,"smlnorm","lcv",14.4010191087723,0.409209086818288,0.154688745036804,4.329110566775
31,125,3,2,"Wishart","lscv",16.3361582287104,0.498835382769899,0.0296430121734456,76.3799958149592
31,125,3,3,"smnorm","lcv",127.937930638056,1.19066376635723,0.121820686939534,0.582850325107575
31,125,3,4,"smlnorm","lscv",11.8020496986177,0.384854467229093,0.113268669437446,5.82378526528676
31,125,3,5,"Wishart","lcv",18.5081931499544,0.382874380690949,0.0938185483286686,20.2474899848302
31,125,4,1,"smlnorm","lcv",5.36048149517525,0.427149202684034,0.143134245884941,3.74161168734233
31,125,4,2,"Wishart","lscv",12.4064435142525,0.684215502297102,0.0172263870517165,86.3634734074275
31,125,4,3,"smnorm","lcv",35.9597841997271,0.962134809070379,0.0540770574476382,0.716098129749298
31,125,4,4,"smlnorm","lscv",9.95023408581286,0.621378124294639,0.0382449151360078,15.9866002599398
31,125,4,5,"Wishart","lcv",6.66563060859189,0.439113456482244,0.0702923721388565,17.989760919412
31,125,5,1,"smlnorm","lcv",0.0249767552596091,0.405598013717048,0.675141766394158,3.48455777168274
31,125,5,2,"Wishart","lscv",0.0283688297823637,1.06892696585924,0.453070184547212,20.3611004749934
31,125,5,3,"smnorm","lcv",0.0622599826130251,0.955919096374541,9.99994416098448,0.333965384960175
31,125,5,4,"smlnorm","lscv",0.0241662517857714,0.401832161125612,0.445888861546067,5.02236989736557
31,125,5,5,"Wishart","lcv",0.0236636028373675,0.686102259791277,0.265971711049356,20.9946573972702
31,125,6,1,"smlnorm","lcv",6936.12627592843,0.506224326608157,1.3021539110446,4.64794136285782
31,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.308400523662567
31,125,6,3,"smnorm","lcv",NA,0.937556923798691,0.427331978324492,0.424705862998962
31,125,6,4,"smlnorm","lscv",3753.85064283563,0.472437862542075,0.709788247571633,7.72694876194
31,125,6,5,"Wishart","lcv",NA,NA,2.13218137581226,0.156492388248444
32,125,1,1,"smlnorm","lcv",0.00190410345383621,0.532714810440013,0.206700875629116,5.59347092310588
32,125,1,2,"Wishart","lscv",0.00218426832140405,0.712679274747861,0.158976034699514,22.4585116346677
32,125,1,3,"smnorm","lcv",0.00454295147307806,0.700656035357951,1.23872222118964,3.67229848702749
32,125,1,4,"smlnorm","lscv",0.00328460811850473,0.543426140146721,0.136896331297743,9.36264333724976
32,125,1,5,"Wishart","lcv",0.00235372341698328,0.63482823970158,0.116693379332249,29.9431021213531
32,125,2,1,"smlnorm","lcv",0.00111358200655409,0.434374701116858,0.253164999205254,4.43797249794006
32,125,2,2,"Wishart","lscv",0.00103838352546362,0.579266799846633,0.135862040408852,16.3032641291618
32,125,2,3,"smnorm","lcv",0.00232054788544645,0.481443356004351,2.58079588791933,1.68264110883077
32,125,2,4,"smlnorm","lscv",0.00127524978422037,0.402777772661524,0.180749775890777,5.80862526098887
32,125,2,5,"Wishart","lcv",0.00102565882437837,0.514708843231474,0.111749497625242,20.5427414218585
32,125,3,1,"smlnorm","lcv",20.2936420421602,0.425125648185538,0.130025633547788,3.98753307660421
32,125,3,2,"Wishart","lscv",21.8437431456901,0.199990135911691,0.0400984135359173,6.38110305468241
32,125,3,3,"smnorm","lcv",123.279041282382,1.14058812484166,0.0301888179133401,0.798039356867472
32,125,3,4,"smlnorm","lscv",18.2484761955713,0.420453540564054,0.107655516330257,4.52385144631068
32,125,3,5,"Wishart","lcv",19.6613414952367,0.463411906486773,0.0803319901318046,16.515369339784
32,125,4,1,"smlnorm","lcv",7.46468391622211,0.409394443941274,0.164650888943097,3.22431263128916
32,125,4,2,"Wishart","lscv",6.34610042573446,0.383744527244288,0.0539647652423994,26.98364118735
32,125,4,3,"smnorm","lcv",28.8694760542829,0.816304786816949,0.0183336134437654,1.18944243192673
32,125,4,4,"smlnorm","lscv",6.01035370111378,0.388833658050822,0.111161163967296,4.77656701803207
32,125,4,5,"Wishart","lcv",7.58419145153047,0.400641099909243,0.0738357198846066,17.4097858031591
32,125,5,1,"smlnorm","lcv",0.0245982267251172,0.410067989539208,0.636022184731918,3.06069108645121
32,125,5,2,"Wishart","lscv",0.0218668294217949,0.641698440982872,0.289261293925972,22.0864731232325
32,125,5,3,"smnorm","lcv",0.062144720422203,0.934146039277926,9.99993320101087,0.373805781205495
32,125,5,4,"smlnorm","lscv",0.0253986064992128,0.397552269999597,0.476927843664177,4.13566930294037
32,125,5,5,"Wishart","lcv",0.0227998094285411,0.582286625558839,0.255378048550017,25.3373888254166
32,125,6,1,"smlnorm","lcv",NA,0.447015830848317,1.28607897186346,4.50620522896449
32,125,6,2,"Wishart","lscv",NA,NA,5.82098159227319,0.196840886274974
32,125,6,3,"smnorm","lcv",NA,0.957040510296145,0.546266311400383,0.283276609579722
32,125,6,4,"smlnorm","lscv",NA,0.448966895974317,0.456294973820067,10.3433400988579
32,125,6,5,"Wishart","lcv",NA,NA,5.8621232639979,0.179130287965139
33,125,1,1,"smlnorm","lcv",0.00116773577810076,0.450033505658322,0.270256658940237,6.30230272213618
33,125,1,2,"Wishart","lscv",0.00221358500656556,0.561398443301995,0.108169931959265,34.0584989905357
33,125,1,3,"smnorm","lcv",0.00543150294081935,0.684191368163548,2.09790532918649,2.58964931964874
33,125,1,4,"smlnorm","lscv",0.00256193651327097,0.478844836915315,0.110734737391213,14.8344522237778
33,125,1,5,"Wishart","lcv",0.00241482350150837,0.750997226848497,0.187156192761338,19.6684755245845
33,125,2,1,"smlnorm","lcv",0.00342203066340483,0.441917743498033,0.177970001024544,5.75745266278585
33,125,2,2,"Wishart","lscv",0.0022789041227173,0.839137195263433,0.206895268497322,12.1689444859823
33,125,2,3,"smnorm","lcv",0.0023526026097915,0.508537896810739,2.19359461505424,2.15247370004654
33,125,2,4,"smlnorm","lscv",0.00449149214400776,0.438266477250452,0.13959066845606,7.41309490601222
33,125,2,5,"Wishart","lcv",0.00384160139014418,0.545128508459526,0.0869970428075678,26.4325375119845
33,125,3,1,"smlnorm","lcv",16.2516843446813,0.373648688032777,0.150489016763571,3.70852769215902
33,125,3,2,"Wishart","lscv",15.6101029340875,0.414116315782084,0.0583261821060661,27.6511163433393
33,125,3,3,"smnorm","lcv",127.288673175085,1.19442554191871,0.10757876742505,0.581570915381114
33,125,3,4,"smlnorm","lscv",11.2154281860902,0.356673069629695,0.108577279630045,5.35024966796239
33,125,3,5,"Wishart","lcv",22.135651184528,0.423033769231095,0.0831588232657331,17.7778802275658
33,125,4,1,"smlnorm","lcv",10.4525136463247,0.484049517754164,0.172841846031931,3.07558596134186
33,125,4,2,"Wishart","lscv",11.0076949990875,0.514255874428526,0.0545160866380174,21.6609289765358
33,125,4,3,"smnorm","lcv",39.0454363371648,1.04399372853517,0.159026615870161,0.532818321386973
33,125,4,4,"smlnorm","lscv",9.1890775095576,0.457208205809789,0.125328218157897,4.17758849859238
33,125,4,5,"Wishart","lcv",13.0335359941401,0.557068334619791,0.0823503993930728,13.0348961591721
33,125,5,1,"smlnorm","lcv",0.0533426180065499,0.316474339072103,0.478022080789515,5.14916200240453
33,125,5,2,"Wishart","lscv",0.0300520756136682,0.429864478628158,0.199149517960445,34.5262611865997
33,125,5,3,"smnorm","lcv",0.0598115613962077,0.885224144988146,5.36352637168567,0.346665811538696
33,125,5,4,"smlnorm","lscv",0.0584104034573242,0.333219680360197,0.391993025117403,6.17184940179189
33,125,5,5,"Wishart","lcv",0.0271003533315114,0.443320090384173,0.214769604569389,29.3629116574923
33,125,6,1,"smlnorm","lcv",NA,0.513701809585575,1.70172047896688,3.93651218811671
33,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.324219771226247
33,125,6,3,"smnorm","lcv",NA,0.907039500797131,0.2045047009753,0.50503603219986
33,125,6,4,"smlnorm","lscv",NA,0.414612671226318,0.545914220026439,10.8759552200635
33,125,6,5,"Wishart","lcv",NA,NA,3.71054557057367,0.177958031495412
34,125,1,1,"smlnorm","lcv",0.00267864790195354,0.540358341390392,0.264422663146206,5.92933684984843
34,125,1,2,"Wishart","lscv",0.00323906821769151,0.657789585236963,0.131946885597282,26.4752006252607
34,125,1,3,"smnorm","lcv",0.004810708906501,0.671931267195627,1.39979035183349,2.80872503519058
34,125,1,4,"smlnorm","lscv",0.00535344714151433,0.54926941692973,0.119539036107047,9.87144837379456
34,125,1,5,"Wishart","lcv",0.00300446850346233,0.768469890641168,0.190952616096757,20.2882402380308
34,125,2,1,"smlnorm","lcv",0.00229188102255105,0.49533137775242,0.238434879200847,4.58089410066605
34,125,2,2,"Wishart","lscv",0.00223806612524427,0.865067933981627,0.204865601062863,12.3267929037412
34,125,2,3,"smnorm","lcv",0.00216631460805707,0.54801915950795,1.99572472434728,1.96935409704844
34,125,2,4,"smlnorm","lscv",0.00360946545474395,0.472110646567882,0.158529337933623,6.2071763197581
34,125,2,5,"Wishart","lcv",0.00234914394905365,0.713057626111658,0.145879021672849,15.3043712218602
34,125,3,1,"smlnorm","lcv",17.0662721044899,0.403757864766199,0.107565389670327,4.79621900320053
34,125,3,2,"Wishart","lscv",13.617899519906,0.430397203502934,0.0500850767305963,36.5784654855728
34,125,3,3,"smnorm","lcv",115.621464635046,1.06008841478096,0.0132295213466924,1.20630577007929
34,125,3,4,"smlnorm","lscv",16.6431206473666,0.413433958905384,0.0912817910490368,5.58775384823481
34,125,3,5,"Wishart","lcv",14.0595653132116,0.397753006187276,0.0707715012079105,23.9316179871559
34,125,4,1,"smlnorm","lcv",7.91754436881884,0.350224168986423,0.128034081442245,4.77937897841136
34,125,4,2,"Wishart","lscv",7.72422199150672,0.408802721150498,0.0455925335270342,31.2412092169126
34,125,4,3,"smnorm","lcv",32.59700952121,0.873517450840834,0.0283768244543826,0.882981411616008
34,125,4,4,"smlnorm","lscv",7.64187596642727,0.35245638581272,0.0980607934888964,6.24221262137095
34,125,4,5,"Wishart","lcv",7.74529182298751,0.404013821897128,0.0544348535828471,25.51272585392
34,125,5,1,"smlnorm","lcv",0.0135321581985692,0.370869730042511,0.43200439431414,5.26587017774582
34,125,5,2,"Wishart","lscv",0.0188646649801588,0.641609608353673,0.255250740993838,18.7869893232981
34,125,5,3,"smnorm","lcv",0.0596993114258764,0.885890796385655,4.62485579493844,0.431254927317301
34,125,5,4,"smlnorm","lscv",0.0149522037306822,0.385149311682662,0.376869690248965,5.68638412157695
34,125,5,5,"Wishart","lcv",0.0187509979998091,0.622056939036817,0.242342386786152,19.1613937218984
34,125,6,1,"smlnorm","lcv",NA,0.442208972314098,1.25124251180677,5.89593059221903
34,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.323493472735087
34,125,6,3,"smnorm","lcv",NA,0.83997477003319,0.0936541195002035,0.972279159228007
34,125,6,4,"smlnorm","lscv",NA,0.421966031080927,0.76990500266933,8.35910404523214
34,125,6,5,"Wishart","lcv",NA,NA,3.99457747914539,0.174752867221832
35,125,1,1,"smlnorm","lcv",0.00410942272565676,0.457721812581978,0.227790532667,6.43079368670781
35,125,1,2,"Wishart","lscv",0.00242655442379024,0.644748032614381,0.169343605763275,22.5619435667992
35,125,1,3,"smnorm","lcv",0.00474062492065476,0.686349714244863,1.28831805841064,2.82038674354553
35,125,1,4,"smlnorm","lscv",0.00767232387291326,0.563889790001449,0.10363777690709,12.9124451557795
35,125,1,5,"Wishart","lcv",0.00270793186653698,0.568470759002486,0.13276338293261,28.2436545014381
35,125,2,1,"smlnorm","lcv",0.00237220225394363,0.414838494514258,0.184099101830599,5.65363192558289
35,125,2,2,"Wishart","lscv",0.00129642657538694,0.516668356847848,0.105110193881935,22.4438195824623
35,125,2,3,"smnorm","lcv",0.0014707574585585,0.446648450008025,1.52618597048651,3.20240089495977
35,125,2,4,"smlnorm","lscv",0.00240307866078548,0.413061983594184,0.179939739905657,5.46807939211527
35,125,2,5,"Wishart","lcv",0.0015803695288994,0.476807443035641,0.0853796896718328,27.0332533717155
35,125,3,1,"smlnorm","lcv",21.095153118077,0.392219908138559,0.148491236600626,3.7323476990064
35,125,3,2,"Wishart","lscv",19.6440681566762,0.406044794526334,0.0762011061161252,22.4654708186785
35,125,3,3,"smnorm","lcv",123.420589536613,1.13471618634801,0.0308834782195008,0.879500313599904
35,125,3,4,"smlnorm","lscv",17.2099724603736,0.370644343138914,0.115459167386898,4.85035363435745
35,125,3,5,"Wishart","lcv",25.0863724282229,0.438795720190727,0.0966800683063828,16.498385210832
35,125,4,1,"smlnorm","lcv",6.55845380522966,0.389999942312869,0.144160722401763,3.60208555857341
35,125,4,2,"Wishart","lscv",8.18433304827926,0.42394090763143,0.0587966634756729,18.7932163675626
35,125,4,3,"smnorm","lcv",38.4999439238969,1.01390615240873,0.123523260432963,0.528423082828522
35,125,4,4,"smlnorm","lscv",6.0916571327762,0.379642089430113,0.130462379588506,3.89357101122538
35,125,4,5,"Wishart","lcv",8.95726317500591,0.438491783052094,0.0671975207193599,16.0956685145696
35,125,5,1,"smlnorm","lcv",0.0109777151913354,0.453544752765455,0.543612110807304,3.49286619822184
35,125,5,2,"Wishart","lscv",0.0204153023241042,0.658846770946384,0.22824868935145,19.4353277722994
35,125,5,3,"smnorm","lcv",0.0623489569460163,0.967972067900947,9.99994885148512,0.282314364115397
35,125,5,4,"smlnorm","lscv",0.0149417742851504,0.49201109953793,0.31564113623765,5.96614651679993
35,125,5,5,"Wishart","lcv",0.0202353209383498,0.630204470245576,0.204208231617358,22.6081195116043
35,125,6,1,"smlnorm","lcv",NA,0.489884483051729,1.51978848469864,4.35605131785075
35,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.233537578582764
35,125,6,3,"smnorm","lcv",NA,0.89017116885754,0.222651263009632,0.552607679367065
35,125,6,4,"smlnorm","lscv",NA,0.437861742558364,0.724974752417801,7.86014456748962
35,125,6,5,"Wishart","lcv",NA,NA,9.99996150048254,0.198163318634033
36,125,1,1,"smlnorm","lcv",0.00259289788730106,0.579117440754019,0.433312849862182,4.86609231233597
36,125,1,2,"Wishart","lscv",0.00381110098851608,1.00049803916284,0.266632091067688,17.832977326711
36,125,1,3,"smnorm","lcv",0.00573514532412696,0.688327964137681,2.6766197334568,1.94648684263229
36,125,1,4,"smlnorm","lscv",0.00401087788336343,0.503717542943458,0.128166696055485,11.326235294342
36,125,1,5,"Wishart","lcv",0.00497893484892174,1.65312342184792,0.527146742613723,20.4673500855764
36,125,2,1,"smlnorm","lcv",0.00217180338437508,0.492592590581268,0.19049652831125,5.30246360699336
36,125,2,2,"Wishart","lscv",0.00169082881775079,0.77267076545587,0.174727636679438,14.1953074296316
36,125,2,3,"smnorm","lcv",0.00182146921923327,0.512966379089466,1.55459508822773,2.56642812093099
36,125,2,4,"smlnorm","lscv",0.00299018547878486,0.48515424876456,0.122535243821186,8.65293624003728
36,125,2,5,"Wishart","lcv",0.00182304331877769,0.591097104265035,0.0965831997883141,27.4073641578356
36,125,3,1,"smlnorm","lcv",16.3735139288475,0.403215290266425,0.132088828802174,4.3235720594724
36,125,3,2,"Wishart","lscv",15.2851619817115,0.399622057034485,0.0540630987315233,35.6994781573613
36,125,3,3,"smnorm","lcv",112.66664416679,1.07052551630929,0.0120173515852732,1.17198022206624
36,125,3,4,"smlnorm","lscv",16.2419053537562,0.423885124731988,0.08807360810194,6.0262698729833
36,125,3,5,"Wishart","lcv",16.1595127235525,0.360664810461624,0.0792508931104105,22.8773397882779
36,125,4,1,"smlnorm","lcv",2.76282958247544,0.3559815445674,0.111894403823687,5.28346242507299
36,125,4,2,"Wishart","lscv",3.41899525183708,0.423782094287709,0.0362613920807602,42.2775816758474
36,125,4,3,"smnorm","lcv",33.2445385719623,0.892281297477147,0.0343364919291843,0.974011202653249
36,125,4,4,"smlnorm","lscv",2.77684992013082,0.381518582852268,0.0842491769622232,7.06705663601557
36,125,4,5,"Wishart","lcv",3.36959443360966,0.362778402446385,0.0553788320633794,26.4627876679103
36,125,5,1,"smlnorm","lcv",0.0315931333701067,0.389464650280025,0.707076263177988,3.17809654076894
36,125,5,2,"Wishart","lscv",0.0265513900264337,0.604923925653519,0.294825110345459,24.1253086010615
36,125,5,3,"smnorm","lcv",0.062094891830894,0.929128591403392,9.99995357840415,0.278189444541931
36,125,5,4,"smlnorm","lscv",0.0877982398850319,0.574696391867667,0.17518630003036,13.128919506073
36,125,5,5,"Wishart","lcv",0.0246936831472971,0.763193949364064,0.370658775102087,21.9645835280418
36,125,6,1,"smlnorm","lcv",NA,0.507317741311529,1.50271745797395,4.33950029214223
36,125,6,2,"Wishart","lscv",NA,NA,9.99994465693329,0.325439476966858
36,125,6,3,"smnorm","lcv",NA,0.932351453867245,0.432240952699816,0.342960608005524
36,125,6,4,"smlnorm","lscv",NA,0.440756957484034,0.553475752953276,10.6654470245043
36,125,6,5,"Wishart","lcv",NA,NA,1.31462538394505,0.208135350545247
37,125,1,1,"smlnorm","lcv",0.00390423417475487,0.473894557943355,0.21918204716276,6.3222486337026
37,125,1,2,"Wishart","lscv",0.00257262381154423,0.845323166579005,0.22642637668613,18.9410234093666
37,125,1,3,"smnorm","lcv",0.00498239440109349,0.695105948858601,1.8496016115395,2.62803368171056
37,125,1,4,"smlnorm","lscv",0.00407978976094997,0.465733197541936,0.201403649454534,7.0564252058665
37,125,1,5,"Wishart","lcv",0.00320463537378131,0.584687804818157,0.112715955376672,32.680644718806
37,125,2,1,"smlnorm","lcv",0.00345536498734169,0.481689694319503,0.244673365252767,4.10894980033239
37,125,2,2,"Wishart","lscv",0.00205957650848504,0.879183902378624,0.234230379515992,12.2783439993858
37,125,2,3,"smnorm","lcv",0.00273333417078488,0.536677324658929,3.37233960241668,1.37293435335159
37,125,2,4,"smlnorm","lscv",0.00356751112695907,0.469018501469916,0.225524733243407,4.41327943404516
37,125,2,5,"Wishart","lcv",0.00254517904219861,0.557972661670779,0.107116954592414,23.2931361079216
37,125,3,1,"smlnorm","lcv",35.2133958840654,0.511446255937966,0.179155723217946,3.14864793221156
37,125,3,2,"Wishart","lscv",33.3316420874806,0.510204042086101,0.0852565566090857,18.8688802480698
37,125,3,3,"smnorm","lcv",122.215710150448,1.20304228414891,0.166469956368121,0.428058369954427
37,125,3,4,"smlnorm","lscv",31.7503571069768,0.489913060483924,0.150594708802173,3.61485710938772
37,125,3,5,"Wishart","lcv",36.4044811750472,0.53106480602794,0.0975998414430465,16.0132257620494
37,125,4,1,"smlnorm","lcv",7.18217747854826,0.369527677506821,0.145829741819223,4.15821397701899
37,125,4,2,"Wishart","lscv",6.32239339713185,0.412919247917759,0.0444786852093317,32.2875021576881
37,125,4,3,"smnorm","lcv",31.7395923469901,0.865798057996818,0.0258929454942201,1.0869625488917
37,125,4,4,"smlnorm","lscv",6.3302949453121,0.361146929793108,0.115335082244676,5.50213671127955
37,125,4,5,"Wishart","lcv",7.48050816291072,0.41025947473942,0.0657107994138675,19.965316315492
37,125,5,1,"smlnorm","lcv",0.0255448302513674,0.38280268936324,0.542632182090497,4.56649688482285
37,125,5,2,"Wishart","lscv",0.0201600269339918,0.679353765293271,0.299033451540761,20.3608269850413
37,125,5,3,"smnorm","lcv",0.0617467997971646,0.943272127554432,8.3662688202925,0.425470248858134
37,125,5,4,"smlnorm","lscv",0.0255220859967987,0.382928876365803,0.547075300339386,4.55527971188227
37,125,5,5,"Wishart","lcv",0.0215130408734193,0.580802757557844,0.240394017311814,23.8130690058072
37,125,6,1,"smlnorm","lcv",NA,0.650596980256989,2.20883755733542,3.31498767932256
37,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.243431421120961
37,125,6,3,"smnorm","lcv",NA,0.912302021691023,0.287027699360956,0.430784598986308
37,125,6,4,"smlnorm","lscv",NA,0.521489281021976,0.997160322464436,5.85331997871399
37,125,6,5,"Wishart","lcv",NA,NA,9.99995344076676,0.205982947349548
38,125,1,1,"smlnorm","lcv",0.00146690394490434,0.512492304170304,0.271912933775678,6.50979372262955
38,125,1,2,"Wishart","lscv",0.00225262858231538,0.750408319491022,0.173679716606506,22.2441351413727
38,125,1,3,"smnorm","lcv",0.00568958716519643,0.725991458975225,2.59897392352178,2.02019228140513
38,125,1,4,"smlnorm","lscv",0.00184444766907053,0.493035012095229,0.152504844086483,10.8491274476051
38,125,1,5,"Wishart","lcv",0.00205434194694609,0.660371973683658,0.132393623694576,29.3735754847527
38,125,2,1,"smlnorm","lcv",0.00444079824380664,0.492218450689317,0.235890337992352,3.8412779768308
38,125,2,2,"Wishart","lscv",0.00251659012875134,0.951209163209554,0.256158012160576,10.9760604977608
38,125,2,3,"smnorm","lcv",0.001627589776883,0.511402808274452,1.30237386452972,2.96877218882243
38,125,2,4,"smlnorm","lscv",0.00644647645251018,0.459014013040654,0.159700176195295,5.71220891078313
38,125,2,5,"Wishart","lcv",0.0038875089349075,0.608032463551404,0.119239729648558,17.9532766222954
38,125,3,1,"smlnorm","lcv",19.0359694236788,0.378160736862366,0.152296218982945,4.35500591198603
38,125,3,2,"Wishart","lscv",18.1323979577063,0.450209235316763,0.0392745537279283,51.6201626261075
38,125,3,3,"smnorm","lcv",127.381718983044,1.19521814800849,0.115255328387909,0.499171662330627
38,125,3,4,"smlnorm","lscv",21.6765004595129,0.475138307303858,0.0542807295892082,11.8616160114606
38,125,3,5,"Wishart","lcv",18.0511415096291,0.359795478492386,0.0763250597397666,25.517531422774
38,125,4,1,"smlnorm","lcv",5.77316210004011,0.390925720372461,0.143691958562848,3.36680743296941
38,125,4,2,"Wishart","lscv",5.64784925360878,0.420441081100888,0.0418422887641846,34.5881927967072
38,125,4,3,"smnorm","lcv",32.5739324360691,0.883157323421593,0.0280310352140185,1.02240951458613
38,125,4,4,"smlnorm","lscv",4.67006821266398,0.372517198443997,0.109798990953869,4.89364639123281
38,125,4,5,"Wishart","lcv",7.37118091218027,0.432566392761263,0.066993555922139,17.4369854410489
38,125,5,1,"smlnorm","lcv",0.0320698757543347,0.414186101421101,0.730177921486716,3.18318336407344
38,125,5,2,"Wishart","lscv",0.0203264297501032,0.550165295908069,0.190117312462383,35.1947335084279
38,125,5,3,"smnorm","lcv",0.0622112918891404,0.952216254253869,9.99994217754174,0.341206729412079
38,125,5,4,"smlnorm","lscv",0.0289837715085933,0.39269423666329,0.502175720171673,4.88831969896952
38,125,5,5,"Wishart","lcv",0.0179105667428613,0.689348410291383,0.297496602414386,22.5550838033358
38,125,6,1,"smlnorm","lcv",NA,0.637948811748274,1.9591451727622,3.66276150941849
38,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.306853973865509
38,125,6,3,"smnorm","lcv",NA,0.92646319263764,0.361666356121225,0.399349025885264
38,125,6,4,"smlnorm","lscv",NA,0.533790996177811,0.789203694645749,6.39559694925944
38,125,6,5,"Wishart","lcv",NA,NA,8.62623212811127,0.192467510700226
39,125,1,1,"smlnorm","lcv",0.00198245191564942,0.48301616122128,0.234862989071114,7.38272073666255
39,125,1,2,"Wishart","lscv",0.00194459235783661,0.655619319574636,0.168178984883373,25.2805375099182
39,125,1,3,"smnorm","lcv",0.00549088194163518,0.692267148053177,2.60234636883793,1.87355939149857
39,125,1,4,"smlnorm","lscv",0.00310516762715986,0.514021644295009,0.123387317803672,12.8255222558975
39,125,1,5,"Wishart","lcv",0.00187940591715086,0.60169491586137,0.142788449246669,28.7564450184504
39,125,2,1,"smlnorm","lcv",0.00124484672773485,0.46880958200835,0.166073553236778,5.39991437594096
39,125,2,2,"Wishart","lscv",0.00129453542168804,0.572817814990889,0.0891141659702495,22.9293640772502
39,125,2,3,"smnorm","lcv",0.00186650811655879,0.526032525658399,1.47486526332619,3.41384877363841
39,125,2,4,"smlnorm","lscv",0.0022195517402221,0.506796803711475,0.10085413848194,8.40525364875793
39,125,2,5,"Wishart","lcv",0.00144907039342121,0.555041463037941,0.0753981289892263,26.345207341512
39,125,3,1,"smlnorm","lcv",38.3417551799962,0.488473533148982,0.188982471137507,3.20889203945796
39,125,3,2,"Wishart","lscv",39.3756339954739,0.498426727630704,0.0767934641252103,22.1839987476667
39,125,3,3,"smnorm","lcv",126.95376632136,1.19110876157291,0.072218127250049,0.738583910465241
39,125,3,4,"smlnorm","lscv",33.4508522813042,0.452814865823443,0.1383442563096,4.51058628956477
39,125,3,5,"Wishart","lcv",44.0205084425885,0.530079648819909,0.098858624325205,17.0132727066676
39,125,4,1,"smlnorm","lcv",9.14721405410179,0.451891475183302,0.142870781803632,4.26920957962672
39,125,4,2,"Wishart","lscv",11.1046489984879,0.526839213962141,0.0473914375754862,30.0696717063586
39,125,4,3,"smnorm","lcv",36.7494413791215,0.983860426275871,0.063970702231929,0.907059212525686
39,125,4,4,"smlnorm","lscv",8.67636768878502,0.463768136051034,0.101398871419706,6.1967696984609
